id,x,y
4624,6429682.982000001,5665492.228999999
4625,6428222.1,5660526.503000001
4626,6428464.341,5660563.9169999985
4627,6428058.201,5660506.953
4628,6428169.081,5660511.75
4629,6428151.851,5660569.43
4630,6428206.182999999,5660576.8599999985
4631,6428262.168,5660589.244000001
4632,6428316.77,5660598.978999999
4633,6428375.094,5660605.129000002
4634,6436935.2129999995,5664334.227999999
4635,6430656.6557,5663420.994100002
4636,6428807.707,5662395.660900001
4637,6427002.937000001,5661072.295
4638,6427651.027000001,5661432.266000002
4639,6428071.5854,5663436.5079999985
4640,6428038.092999999,5663424.346000001
4641,6427954.956,5663675.732000002
4642,6428094.3242,5663263.5144
4643,6428324.6967,5662810.1119
4644,6428210.725,5662872.721000001
4645,6430220.767000001,5659978.376
4646,6437370.051,5670911.511
4647,6437242.812999999,5671132.602000001
4648,6432690.0318,5664053.055
4649,6426665.6394,5660808.100199998
4650,6427328.752,5660402.9580000015
4651,6427350.0227,5660351.2974
4652,6427550.217999999,5660079.495999998
4653,6427478.9607,5660160.5636
4654,6434404.9068,5657916.145400002
4655,6434515.517999999,5657928.789999999
4656,6432931.451,5658488.855
4657,6424569.818,5665715.442000001
4658,6424485.664,5665724.842999999
4659,6431954.472,5662740.592
4660,6432024.853999999,5662888.737000001
4661,6432094.681,5662860.251
4662,6432074.36,5662793.266000002
4663,6431730.5,5663435.531500001
4664,6426365.507,5666156.869000001
4665,6426419.609,5666135.907000001
4666,6426413.907000001,5666205.106000002
4667,6426423.562000001,5666209.432
4668,6435962.4285,5664535.931
4669,6422467.7012,5664592.8149
4670,6422500.4865,5664592.3474
4671,6434469.9937,5664572.3346
4672,6434453.2191,5664611.1931
4673,6436255.44,5664632.060000001
4674,6427786.584,5664635.828
4675,6430948.7389,5664639.848200001
4676,6427747.9847,5664643.027000002
4677,6430800.998,5664641.855
4678,6430420.4325,5664647.589500002
4679,6427191.549,5664670.592999999
4680,6430672.276000001,5661451.872
4681,6430591.6356,5661249.8254
4682,6430589.67,5661244.864
4683,6430506.8224,5660981.058599999
4684,6431690.3191,5663193.896299999
4685,6431570.4998,5663254.2059
4686,6431565.453,5663257.872
4687,6431318.997,5662722.315
4688,6431319.1774,5662481.722300001
4689,6431328.9406,5662480.9285
4690,6432165.9122,5659070.429400002
4691,6432167.9151,5659070.769300002
4692,6433768.371,5663504.75
4693,6433628.8097,5663388.482999999
4694,6431315.5122,5664450.3884999985
4695,6431501.2608,5664362.503900001
4696,6431995.8375,5666050.372300001
4697,6431512.436000001,5663768.727999999
4698,6431489.2899,5664026.8564
4699,6431465.7683,5664099.231899999
4700,6432367.4187,5665083.3147
4701,6432392.621,5665063.603999999
4702,6424664.5685,5669586.622300001
4703,6424650.5985,5669585.0877
4704,6431072.9715,5669248.778000001
4705,6430781.84,5669593.459000002
4706,6430339.767000001,5668941.728999999
4707,6430746.025,5669595.693
4708,6430859.5535,5669542.194599999
4709,6430820.051,5669617.8889999995
4710,6430818.7326,5669623.155099999
4711,6431526.658,5669565.5759999985
4712,6430733.1874,5669639.6689
4713,6430741.905,5669658.4509999985
4714,6430758.7261,5669670.6993
4715,6430763.2020000005,5669673.641000002
4716,6430807.5486,5669668.373500002
4717,6431565.8488,5669605.7042999985
4718,6431683.6309,5665126.8617
4719,6431936.1346,5665230.095100001
4720,6432337.8375,5665955.126
4721,6429233.9064,5666484.7261
4722,6430129.9726,5666157.4920000015
4723,6433950.0192,5659471.226399999
4724,6434219.3399,5659367.9142
4725,6434602.3058,5659236.632400001
4726,6434615.0489,5659241.1086
4727,6434463.9167,5659283.7026
4728,6432190.8306,5660088.224199999
4729,6431464.3639,5664117.250499999
4730,6431414.4685,5664151.3157
4731,6431493.0864,5664121.6455000015
4732,6431474.8084,5664126.5998
4733,6432146.115,5667351.547
4734,6432123.7644,5667321.7908
4735,6432147.598999999,5667371.828
4736,6432087.073,5667383.866
4737,6432094.3312,5667419.886700002
4738,6432083.899,5667403.0139999995
4739,6432498.832,5666938.647999999
4740,6432511.344,5666941.543
4741,6438792.5323,5670076.599400002
4742,6439053.855,5670504.586999998
4743,6438936.3786,5670381.4651
4744,6427088.174,5665135.9580000015
4745,6427098.9644,5665357.1118
4746,6438293.257999999,5668356.011
4747,6438246.125,5668247.908
4748,6426621.086,5666125.422
4749,6426536.527000001,5665931.943
4750,6426736.598999999,5666056.187999999
4751,6426722.642000001,5666061.777000002
4752,6427099.771000001,5665381.891000002
4753,6427065.742000001,5665391.057499999
4754,6427081.3779,5665390.0233
4755,6427029.7427,5665401.853700001
4756,6426694.932,5665394.194
4757,6427080.971,5665929.911
4758,6427110.6115,5665577.079
4759,6427147.318,5665984.67
4760,6427231.7129999995,5666053.052999998
4761,6427645.7272,5666685.8018
4762,6431438.2564,5662634.8551
4763,6433382.594,5664448.165100001
4764,6433370.3005,5664450.4602000015
4765,6434139.977999999,5664409.045
4766,6434112.6724,5664465.2237
4767,6436251.845,5664641.145
4768,6436247.4271,5664650.4803
4769,6438557.5669,5665268.398399998
4770,6438471.9153,5665446.588
4771,6438735.9066,5665101.0364999985
4772,6438564.6007,5665274.6854
4773,6431954.7391,5666228.5143
4774,6434019.8494,5666442.3234
4775,6434054.28,5666463.343800001
4776,6433841.696,5666632.8835
4777,6435525.932999999,5666714.282600001
4778,6435502.3321,5666702.1117
4779,6422595.5242,5666333.7742
4780,6422378.4343,5665747.2864
4781,6422700.1121,5666432.826300002
4782,6422869.3303,5666466.2206
4783,6422259.1395,5666156.744899998
4784,6422548.0366,5666349.258400002
4785,6422823.2659,5666452.540999998
4786,6419144.1102,5668803.105
4787,6419602.386,5668714.399
4788,6419361.5982,5667985.199999998
4789,6419656.887999999,5668018.876
4790,6419819.451,5668015.642000001
4791,6419593.8444,5667607.276799999
4792,6419541.4683,5667524.9891
4793,6419585.9499,5667594.8739
4794,6421618.6559,5666426.2454
4795,6421832.9259,5665006.0797000015
4796,6421542.251,5665589.743000002
4797,6422413.1789,5665720.5548
4798,6422375.3172,5665738.7851
4799,6422366.1433,5665716.421
4800,6424026.726,5665739.376
4801,6422412.2528,5665719.414899998
4802,6427924.446,5664552.766000002
4803,6427856.535,5664589.967
4804,6427926.842999999,5664597.095000002
4805,6427857.295,5664561.092
4806,6427877.686000001,5664842.231000002
4807,6427927.762999999,5664573.801999999
4808,6428079.9806,5664589.8025
4809,6428097.3695,5664607.6922
4810,6438424.449,5669043.364
4811,6438459.038,5669094.749
4812,6438374.395,5669131.838
4813,6438667.0889,5669386.1382
4814,6438404.5677,5669271.1028
4815,6438436.4099,5669326.2292
4816,6438552.714,5669229.054
4817,6438573.0370000005,5669216.8270000005
4818,6438536.904,5669270.588
4819,6438579.683999999,5669347.556
4820,6437703.7376,5667859.396500002
4821,6437772.92,5668032.499399999
4822,6437778.326,5668039.69
4823,6438165.484,5668040.387
4824,6438021.085,5668219.654999998
4825,6437935.1305,5668304.899
4826,6438187.6389999995,5668181.5353
4827,6432442.568,5665600.932
4828,6432530.7401,5665614.1852
4829,6432720.9175,5665393.2355
4830,6432842.3253,5665175.4496
4831,6433100.6105,5665761.1083
4832,6433339.012,5665704.646000001
4833,6432797.1228,5665817.531500001
4834,6432814.31,5665732.608999998
4835,6434353.11,5664934.948999999
4836,6434343.632,5664746.467
4837,6433738.145,5666326.335999999
4838,6433842.6212,5666222.2650000015
4839,6432530.0967,5662748.18
4840,6432546.5373,5662724.905099999
4841,6439266.8625,5664612.2661000015
4842,6439274.3485,5664558.2392
4843,6439432.3146,5664642.183900001
4844,6439444.1697,5664579.0496
4845,6439475.1224,5664587.2928
4846,6439505.2949,5664491.534600001
4847,6439512.2694,5664493.7047000015
4848,6439540.181,5664400.75
4849,6435714.007999999,5659358.822000002
4850,6432507.3829,5665946.8445
4851,6431930.433999999,5664231.097999998
4852,6423883.222999999,5669373.154999998
4853,6423673.2321,5669275.524499998
4854,6423651.0928,5669267.332900002
4855,6430545.5335,5661267.5605
4856,6432920.4675,5665855.119000001
4857,6432685.2929,5665792.286699999
4858,6430326.9229999995,5668266.385
4859,6430319.7821,5668029.0064
4860,6435461.0739,5669292.550799998
4861,6433273.1968,5670212.7267
4862,6433400.0605,5670456.25
4863,6435508.5385,5669299.3248
4864,6433385.5511,5670505.5987
4865,6438592.7343,5669838.7228
4866,6438610.3663,5669859.256999998
4867,6438663.0344,5669910.5855
4868,6438747.2607,5669969.755899998
4869,6438745.5422,5669964.7598
4870,6431431.161,5666984.332
4871,6430385.5147,5667152.806600002
4872,6423013.312000001,5667923.759
4873,6421685.748,5669018.521000001
4874,6420445.478999999,5668167.387
4875,6420645.007999999,5668338.017999998
4876,6420866.022999999,5668460.636
4877,6420286.0770000005,5669463.279999998
4878,6424540.819,5667772.846200001
4879,6424539.5879999995,5667767.187000001
4880,6426779.352999999,5667433.752
4881,6426843.8194,5667517.818
4882,6427191.8657,5667945.8615000015
4883,6427182.97,5667916.556
4884,6427206.583,5667913.912000001
4885,6427196.5428,5667913.7883
4886,6427197.3586,5667917.252900002
4887,6427075.4604,5667807.3935
4888,6427076.7378,5667806.1075
4889,6427114.0936,5667776.8433
4890,6427139.2774,5667744.1876
4891,6427140.31,5667733.220000002
4892,6427361.311000001,5667714.732000002
4893,6427334.0091,5667665.7678
4894,6427594.0759,5667600.4525000015
4895,6427757.6941,5667417.744100002
4896,6427267.046,5664892.221000001
4897,6429970.961,5665344.8489999985
4898,6430024.446,5665336.762
4899,6430055.909,5665334.119000001
4900,6428377.7337,5666407.8588
4901,6432671.3901,5664255.7842
4902,6429097.217999999,5668612.081
4903,6429249.5844,5668624.681
4904,6429002.35,5668545.870999998
4905,6429052.154,5668576.978999999
4906,6428949.651000001,5668513.351
4907,6429005.862000001,5668685.695
4908,6429078.395,5668655.7639999995
4909,6432137.7366,5664842.9692
4910,6439844.039,5663899.021000001
4911,6439671.53,5663894.51
4912,6435909.627,5663391.128000001
4913,6435996.544,5663311.324999998
4914,6436027.232000001,5663288.676999999
4915,6431032.936000001,5657984.647000001
4916,6430961.55,5657709.956
4917,6430935.975,5657612.637
4918,6435844.653,5663318.2409000015
4919,6435792.13,5663259.407000001
4920,6437423.347999999,5663527.7020000005
4921,6437740.052999999,5663450.002
4922,6437722.907000001,5663453.095000002
4923,6437521.337,5663500.365
4924,6437827.243,5663433.238
4925,6430967.392000001,5658122.959000002
4926,6430801.522999999,5658164.745999998
4927,6439714.8379999995,5664407.762999999
4928,6439735.362000001,5664442.02
4929,6439678.714,5664480.432999999
4930,6439671.0770000005,5664486.961999998
4931,6439668.228999999,5664467.1329999985
4932,6427139.441000001,5667320.074999998
4933,6427238.66,5667296.316000001
4934,6437288.34,5663317.857000002
4935,6428232.995,5659710.9229999995
4936,6430793.727000001,5663786.876
4937,6430114.578,5665552.169
4938,6430262.164,5665478.999
4939,6426374.696,5665177.772999999
4940,6426411.668,5665198.286
4941,6421172.106000001,5667680.630999999
4942,6421081.282000001,5667780.961999998
4943,6420997.022999999,5668081.4849999985
4944,6420993.708,5668256.48
4945,6421059.59,5667860.6170000015
4946,6421317.393999999,5667604.851
4947,6438784.339,5669500.970000002
4948,6438824.8334,5669556.6099999985
4949,6432711.232999999,5670061.07
4950,6430832.5770000005,5658273.369000001
4951,6424665.105,5665134.142999998
4952,6425134.489,5665160.408
4953,6425175.72,5665147.715
4954,6428047.323,5660505.82
4955,6428714.177999999,5665462.0150000015
4956,6428881.975,5665783.5759999985
4957,6439609.693,5670100.971000001
4958,6439712.081,5670107.408
4959,6438989.328,5670109.748
4960,6429598.2725,5664676.793500002
4961,6429377.199,5664806.517000001
4962,6429363.43,5664756.745999998
4963,6429048.879,5661650.737000001
4964,6429283.8354,5661587.881200002
4965,6425289.7592,5665798.4483
4966,6427922.091,5664909.001
4967,6428392.815,5666016.3674
4968,6428379.9422,5665987.4933
4969,6428347.0238,5665940.6196
4970,6428302.248,5665790.267999998
4971,6428314.2473,5665805.0754
4972,6428555.8270000005,5666305.975
4973,6428537.045,5666240.165999998
4974,6428525.821,5666238.221000001
4975,6432736.3024,5663364.244999999
4976,6433125.9186,5663198.4101
4977,6433875.723999999,5664754.1975
4978,6433839.6371,5664859.960899998
4979,6428827.2851,5666640.6729999995
4980,6432616.5579,5666706.973300002
4981,6432607.4032,5666694.477399998
4982,6439070.312000001,5669258.231000002
4983,6428500.475,5666266.082
4984,6426010.9202,5668477.318
4985,6425777.4193,5668503.057800001
4986,6425512.2806,5668531.067299998
4987,6425172.8097,5668756.4264
4988,6431035.527000001,5658580.406
4989,6430711.643999999,5658654.777899999
4990,6430715.2831,5658669.7335
4991,6430420.3766,5658721.7071
4992,6430406.5874,5658756.8628
4993,6430373.8692,5658750.480699998
4994,6430378.7798,5658711.328299998
4995,6426860.352000001,5662943.414999999
4996,6425801.892000001,5663297.991
4997,6427378.7565,5660761.9838999985
4998,6427835.988,5658471.662000001
4999,6427848.7998,5658441.945699999
5000,6427396.006,5661051.181
5001,6427504.636,5661110.755999999
5002,6435671.39,5660839.128000001
5003,6436090.93,5658464.7990000015
5004,6436131.329,5658395.504000002
5005,6435670.307999999,5659566.995999998
5006,6434141.392000001,5658969.7239999985
5007,6434148.793,5659292.624
5008,6432175.521000001,5658915.112000001
5009,6432165.3885,5659037.555199998
5010,6432805.5352,5668109.933900001
5011,6430238.8214,5663259.6186
5012,6430316.7854,5663285.306299998
5013,6430037.212,5663213.2979999995
5014,6430558.6083,5663370.2796
5015,6431405.896000001,5662117.065
5016,6430739.9227,5661666.7990000015
5017,6438346.3056,5664633.9453
5018,6426276.793,5663795.176999999
5019,6426381.2466,5663880.875600001
5020,6427943.1019,5663887.8804
5021,6427903.9434,5663875.6831
5022,6427955.4947,5663841.9274
5023,6431884.2449,5663856.8687
5024,6427938.3713,5663901.914899998
5025,6431123.143999999,5659400.313999998
5026,6430832.226,5659755.158
5027,6430736.768999999,5659915.872
5028,6430713.6391,5659967.9899
5029,6430581.1586,5659960.781199999
5030,6430594.9844,5659963.3752
5031,6430610.7272,5659980.705499998
5032,6433360.1631,5661338.748299999
5033,6432158.8057,5659069.223300002
5034,6432163.5939,5659677.942000001
5035,6428450.2961,5660693.412699998
5036,6428391.5622,5660674.580700002
5037,6430714.8409,5660081.842700001
5038,6430697.9737,5660084.3562
5039,6430754.1674,5660168.476500001
5040,6430758.2858,5660144.5354
5041,6432788.545,5663879.971999999
5042,6432149.0175,5666873.6185
5043,6432139.4553,5666873.263599998
5044,6439725.632999999,5664130.091
5045,6439555.7282,5664106.2775
5046,6440001.8425,5663470.3399
5047,6439896.9577,5663962.147299998
5048,6440198.3135,5663686.182
5049,6439905.227000001,5663971.6998999985
5050,6439901.2675,5663967.1259
5051,6439546.6876,5664120.948000001
5052,6439540.977999999,5664111.1329999985
5053,6439727.2360000005,5663757.824999998
5054,6439722.3712,5663752.963099998
5055,6429604.9629,5665626.7225
5056,6433946.7621,5665420.2173
5057,6433759.2664,5665587.715299998
5058,6425511.2779,5665778.1022
5059,6433674.3249,5665664.7722
5060,6433729.0892,5665810.7543
5061,6433095.5479999995,5665856.036
5062,6433758.1620000005,5664209.355
5063,6428309.8541,5666718.8114
5064,6432526.9621,5666938.2138
5065,6427877.6564,5667174.338
5066,6427886.0936,5667166.2356
5067,6422813.7197,5668145.4789
5068,6422983.8461,5668113.463300001
5069,6423419.0362,5668024.611300001
5070,6423431.4043,5668022.470799998
5071,6432509.3213,5666950.452299999
5072,6430719.324,5669709.834899999
5073,6430706.5641,5669719.8106
5074,6430706.5511,5669719.820699999
5075,6430707.606000001,5669712.164999999
5076,6429954.055,5670638.544
5077,6429831.484,5671030.168
5078,6429871.347999999,5661133.613
5079,6430087.9239,5660771.5559
5080,6429862.8095,5661129.8617
5081,6430289.8482,5660451.7272
5082,6431012.072000001,5660365.8313
5083,6431009.5082,5660361.7852
5084,6431048.6401,5660352.1808
5085,6431045.1075,5660347.5197
5086,6431014.5882,5660369.802100001
5087,6431042.9251,5660344.6402
5088,6430221.9498,5660552.4191999985
5089,6434230.062000001,5664422.161
5090,6433401.15,5664426.713
5091,6433403.2406,5664437.309699999
5092,6426829.7865,5664441.5648
5093,6433377.0247,5664437.689400001
5094,6424614.9001,5664405.8522999985
5095,6424714.0309,5664416.6817000015
5096,6431510.552999999,5664451.873
5097,6432612.3967,5663704.629899999
5098,6433348.4523,5663714.446
5099,6433348.8118,5663722.918500002
5100,6426744.301,5664552.7557999985
5101,6426468.6238,5664718.285800002
5102,6433617.711,5664704.4169999985
5103,6433622.3245,5664722.9825
5104,6433461.029,5664557.457
5105,6430438.632999999,5664744.536
5106,6430439.4695,5664674.3675
5107,6430427.6259,5664681.288799998
5108,6430431.9543,5664747.7786
5109,6430567.2639999995,5664710.999500001
5110,6427422.7026,5664732.1878
5111,6427454.1714,5664755.730900002
5112,6434938.2048,5664782.804400002
5113,6434705.7828,5664676.865499998
5114,6434962.4120000005,5664788.7991
5115,6428665.8852,5662720.496200001
5116,6428671.8561,5662722.0085
5117,6430242.8781,5664804.500700002
5118,6423365.7971,5670137.5385
5119,6421199.4951,5670121.959899999
5120,6421227.7527,5670376.674799998
5121,6434222.2987,5661308.3104
5122,6434226.0609,5661374.3358
5123,6439278.1817,5663550.396500002
5124,6439448.3078,5663454.182
5125,6439461.4439,5664613.7446
5126,6439462.8564,5664483.8978
5127,6439480.9361,5664590.1666
5128,6436884.36,5667835.318600001
5129,6436765.012,5668102.7914
5130,6438453.7024,5667222.326199999
5131,6438384.0994,5667457.478599999
5132,6438437.526000001,5667420.105
5133,6436920.5955,5668261.377900002
5134,6437010.9316,5668076.2969
5135,6436945.2218,5668083.529999998
5136,6436845.9485,5668262.373600001
5137,6436924.613,5668312.6052
5138,6437242.6489,5669079.554
5139,6437226.6471,5669096.2226
5140,6437369.0324,5669300.2861
5141,6435534.719,5670143.810000001
5142,6433396.8953,5671125.5833
5143,6433941.7911,5670919.318
5144,6433401.4088,5671153.025599998
5145,6431904.9647,5672217.9158999985
5146,6427659.3198,5675085.753699998
5147,6427567.5479999995,5675146.6406999985
5148,6427610.3454,5675252.531199999
5149,6427642.5538,5675249.442700001
5150,6427679.1643,5675276.4418
5151,6438183.8477,5668181.487299998
5152,6438494.5013,5667923.3883
5153,6438002.996,5668369.397999999
5154,6437944.012,5668460.379000002
5155,6437760.8054,5666705.9408
5156,6438087.0294,5666542.2685
5157,6436135.592,5666960.365
5158,6436149.517000001,5666913.159
5159,6436099.5789,5666758.750700002
5160,6436300.119,5666988.863
5161,6435615.438999999,5666125.947000002
5162,6435487.2085,5666050.0842
5163,6435432.215,5666152.94
5164,6435456.3913,5666027.548900002
5165,6435827.033,5666051.267000001
5166,6437305.694,5664637.338
5167,6437447.413,5664578.550000002
5168,6427804.727999999,5664583.967
5169,6427791.4404,5664583.1182
5170,6428080.4329,5664330.1778
5171,6428243.5652,5664324.297800002
5172,6426853.3765,5666269.2215
5173,6426891.352000001,5666299.6510000015
5174,6426970.877,5666362.616
5175,6427606.181,5666603.312000001
5176,6426427.42,5663880.2760000015
5177,6431790.877,5665114.498
5178,6431932.21,5664873.301000001
5179,6430626.2039,5661232.5184
5180,6436697.449,5664292.582
5181,6436537.272999999,5664325.206
5182,6436811.783,5664311.0419999985
5183,6437464.057,5664598.8670000015
5184,6437053.625,5664357.2760000015
5185,6435950.2502,5664529.389900002
5186,6434562.387,5666747.418
5187,6434613.847,5666818.647000001
5188,6434637.251,5666734.745999998
5189,6429274.9704,5666832.1137000015
5190,6435070.3270000005,5664833.35
5191,6434993.5832,5664827.4827
5192,6435097.4945,5664845.1305
5193,6430283.6036,5664838.0659
5194,6427195.5071,5664675.646400001
5195,6427534.4321,5664854.8673
5196,6427548.8263,5664824.919600002
5197,6427541.1978,5664856.6393
5198,6427788.0073,5664858.1582
5199,6432892.4038,5665134.335000001
5200,6437193.405,5664112.3829999985
5201,6434706.0887,5665077.220000002
5202,6434536.071,5666540.318
5203,6435385.437000001,5666468.44
5204,6431604.8303,5663603.4519
5205,6431739.0131,5663485.6502
5206,6431731.7452,5663465.3925
5207,6431762.9519,5663470.7762
5208,6431765.9037,5663491.9276
5209,6431760.5315,5663535.4218000015
5210,6431789.9232,5663625.7104
5211,6432000.4869,5663958.0922
5212,6431694.555,5663423.024599999
5213,6431653.4734,5663377.895400002
5214,6431649.7592,5663373.4564
5215,6431572.6679,5663252.630999999
5216,6431761.7246,5663468.2376000015
5217,6431674.2564,5663384.1009
5218,6431672.0211,5663381.755200001
5219,6431688.3009,5663409.3889999995
5220,6431668.7876,5663388.061799998
5221,6431966.3229,5663266.3782
5222,6432292.942000001,5663126.0789
5223,6418353.2945,5668989.6207
5224,6418993.9498,5668731.5722
5225,6429768.407000001,5660244.2650000015
5226,6429716.208,5660265.8259999985
5227,6429658.193,5660288.9580000015
5228,6429605.741,5660311.033
5229,6432270.597,5664722.983999998
5230,6432273.143999999,5664703.717999999
5231,6432229.182,5664501.296
5232,6432271.102999999,5664698.358999998
5233,6432206.697000001,5664421.387999999
5234,6438796.767999999,5669891.868000002
5235,6438628.296,5669666.441000001
5236,6435539.242000001,5659453.165999998
5237,6435548.938999999,5659379.997
5238,6435553.8889999995,5659343.024
5239,6435560.0139999995,5659286.357000002
5240,6436097.0,5667040.221999999
5241,6433541.6165,5660765.052100001
5242,6430165.186000001,5660122.294
5243,6430807.175,5658281.017000001
5244,6440443.616,5663748.254000002
5245,6426827.791,5665083.124
5246,6426714.467,5665102.375
5247,6426668.319,5665256.5989999985
5248,6426643.617000001,5665121.002
5249,6427113.84,5666963.33
5250,6427133.057999999,5667044.426999999
5251,6427011.195,5666988.528999999
5252,6427526.1729999995,5664320.869999999
5253,6427647.971,5664339.643999998
5254,6427666.001,5664342.7080000015
5255,6427211.102999999,5664271.158
5256,6427268.992000001,5664279.954
5257,6427491.363,5664315.647999999
5258,6427333.612000001,5664290.425000002
5259,6431404.8789,5671520.711200002
5260,6431538.9615,5671489.488299998
5261,6431532.8403,5671401.4373
5262,6435451.117000001,5665681.366
5263,6430013.26,5660343.932999999
5264,6430146.435,5662286.222999998
5265,6430110.143999999,5662198.351
5266,6430271.045,5662245.392999998
5267,6430259.735,5662249.44
5268,6430331.915,5662226.710000001
5269,6430355.61,5662218.43
5270,6430486.119,5662181.003000001
5271,6430970.4196,5661935.565400002
5272,6430406.962,5659871.550000002
5273,6430302.674,5659831.602999999
5274,6426141.985,5669271.506999998
5275,6426363.999,5669184.812000001
5276,6430187.3379999995,5660519.5419999985
5277,6432938.154,5658911.7979999995
5278,6439344.312000001,5670075.120999998
5279,6432981.792,5661861.989
5280,6429444.046,5668618.945
5281,6429518.5658,5668919.464500002
5282,6429443.375,5668616.613
5283,6422720.0226,5669539.078500002
5284,6422580.9896,5669514.9703
5285,6422600.2065,5669453.876599999
5286,6440277.995,5663784.76
5287,6440405.296,5663695.805
5288,6436163.467999999,5667000.834000002
5289,6436120.982999999,5667218.834000002
5290,6436053.429,5667266.205
5291,6436149.156,5667225.358999998
5292,6431267.8292,5664885.3913
5293,6435918.609,5667198.406
5294,6419715.415,5668238.427999998
5295,6419692.016,5668417.475
5296,6419790.125,5668676.449999998
5297,6435485.7628,5662702.6082000015
5298,6429223.2359,5666470.5416
5299,6430191.884,5666655.935000001
5300,6430747.6973,5665947.1943999985
5301,6431067.836,5666181.0055
5302,6431165.687000001,5666107.316000001
5303,6430724.8157,5665944.99
5304,6432217.2753,5665251.068
5305,6432339.3847,5665094.247099998
5306,6432158.816000001,5665230.2650000015
5307,6431967.1169,5665235.562000001
5308,6431952.1524,5665231.3203
5309,6431939.6797,5665232.529100001
5310,6431956.3355,5665266.4331
5311,6432103.377,5665802.622
5312,6432116.0027,5665767.4274
5313,6431991.7949,5666059.4869
5314,6430406.6328,5664589.6964
5315,6431515.8753,5663762.071799999
5316,6431876.7043,5663437.444900001
5317,6430399.9465,5658707.4125
5318,6432034.3158,5663348.920399998
5319,6432076.5055,5663336.708699998
5320,6431968.5345,5663393.5898
5321,6432003.2443,5663382.7601999985
5322,6431992.3784,5663362.1373
5323,6431978.3866,5663357.7344
5324,6431818.2982,5663327.2239999985
5325,6427100.6157,5668042.2990000015
5326,6427884.9219,5668092.0371
5327,6432086.2943,5663545.310000001
5328,6439590.671,5661755.964
5329,6439212.3119,5660732.8071
5330,6435935.0847,5664524.4011
5331,6435944.4411,5664527.4860999985
5332,6435928.301,5664521.980900002
5333,6435803.9042,5663992.6444000015
5334,6430657.407000001,5661464.172
5335,6430682.431,5661452.034
5336,6431447.1304,5663116.341800001
5337,6433387.613,5660671.176999999
5338,6433135.981000001,5660671.781
5339,6428554.8276,5660705.6729999995
5340,6428639.6108,5660720.116599998
5341,6428710.4542,5660738.7596
5342,6433571.664,5660656.437000001
5343,6427348.4169,5660354.493899999
5344,6427342.812999999,5660783.213
5345,6430466.9293,5660785.2948
5346,6433797.5511,5664325.4812
5347,6433788.667,5664366.528000001
5348,6422320.655,5668246.806
5349,6421794.829,5668358.946
5350,6421819.352000001,5668353.574999998
5351,6434550.431,5664197.1985
5352,6425695.3822,5667695.0963
5353,6425751.969,5667675.580499998
5354,6425741.5079,5667674.875700002
5355,6425726.1079,5667690.2896
5356,6425726.42,5667678.732000002
5357,6433217.36,5664160.808999999
5358,6426383.8833,5665310.159499999
5359,6436425.329,5660334.052999998
5360,6435448.504,5665514.2760000015
5361,6435189.4336,5664862.587099999
5362,6434997.325,5665782.918
5363,6434886.837,5666054.578
5364,6435077.461,5665135.357000002
5365,6434982.427,5665786.687100002
5366,6435618.0888,5666161.832599998
5367,6435028.237000001,5665790.442000001
5368,6435265.0878,5665110.605
5369,6435167.1333,5664864.880000001
5370,6434028.0088,5664786.9213999985
5371,6430297.813999999,5663087.838
5372,6430271.307999999,5663056.743000002
5373,6430211.66,5662951.7579999985
5374,6439798.0924,5663670.0711
5375,6434447.7019,5662144.910499998
5376,6434468.4188,5662120.780400001
5377,6431807.0562,5662091.8551
5378,6429458.507999999,5662158.290999998
5379,6429762.2082,5662139.2936
5380,6429604.3942,5662169.177999998
5381,6429599.0549,5662170.5813
5382,6431046.5659,5662071.721899998
5383,6431133.6612,5662174.5853
5384,6429403.0975,5662175.473400001
5385,6433102.7776,5662049.0374
5386,6433060.3072,5662180.1293
5387,6433420.647999999,5664406.558999999
5388,6433398.318,5664418.054
5389,6424972.9849,5664412.635600002
5390,6426871.0065,5664421.5835
5391,6426866.3057,5664408.334899999
5392,6424989.8835,5664412.2786
5393,6434238.5733,5664416.6687
5394,6431566.4107,5664357.7806
5395,6434232.9929,5664426.6676
5396,6426950.594,5667012.623
5397,6424335.9974,5667815.6995
5398,6424860.4422,5667702.8366
5399,6425070.1629,5667644.4004
5400,6425820.7158,5667691.1964
5401,6425779.2619,5667689.3637000015
5402,6425779.2619,5667678.2930999985
5403,6425778.6792,5667654.792300001
5404,6426145.2941,5667569.1702999985
5405,6426139.9538,5667566.4082
5406,6433591.851,5665387.790999998
5407,6433751.7414,5665353.5025
5408,6433514.2825,5665398.867799999
5409,6433583.6506,5665391.696799999
5410,6433623.6516,5665500.6751000015
5411,6433660.3279,5665629.7456
5412,6426980.3369,5666928.1458
5413,6427011.392999999,5666964.494000001
5414,6428529.2821,5667291.9255
5415,6428545.3551,5667371.3923
5416,6428560.2567,5667426.6083
5417,6427723.3306,5667493.3106
5418,6427709.8826,5667494.4034
5419,6433919.8716,5667456.4977
5420,6428454.4114,5667564.1986
5421,6428445.8205,5667564.5364999985
5422,6428428.7944,5667565.342599999
5423,6428086.6,5667581.335999999
5424,6428067.8243,5667577.913000002
5425,6426846.8483,5664452.6819
5426,6426850.7067,5664450.4768
5427,6427620.9894,5667387.441000001
5428,6427666.9156,5667407.9222
5429,6427598.217999999,5667413.767000001
5430,6427618.7716,5667433.5428
5431,6427637.515,5667496.0634
