TYP;KIERUNEK;SHAPE_LEN;vertex_pos;vertex_index;vertex_part;vertex_part_index;distance;angle;xcoord;ycoord;
strefa ruchu uspokojonego 20 i 30 km/h;2;65.2806003182;0;0;0;0;0;101.82042396381033;17.02071492371097;51.04899399273874;
strefa ruchu uspokojonego 20 i 30 km/h;2;65.2806003182;-1;3;0;3;65.28060031825845;101.81954374418329;17.021628596406824;51.04888146042276;
strefa ruchu uspokojonego 20 i 30 km/h;2;65.5737601923;0;0;0;0;0;102.69996994997432;17.019797814042043;51.04910900623805;
strefa ruchu uspokojonego 20 i 30 km/h;2;65.5737601923;-1;4;0;4;65.57376019292369;101.50968361278052;17.02071492371097;51.04899399273874;
strefa ruchu uspokojonego 20 i 30 km/h;2;59.9676150744;0;0;0;0;0;100.61396854356133;17.01895466016659;51.04917825502516;
strefa ruchu uspokojonego 20 i 30 km/h;2;59.9676150744;-1;10;0;10;59.96761507436108;101.4914075495491;17.019797814042043;51.04910900623805;
strefa ruchu uspokojonego 20 i 30 km/h;2;293.840639083;0;0;0;0;0;16.718082853105578;17.020514044331648;51.05783576068022;
strefa ruchu uspokojonego 20 i 30 km/h;2;293.840639083;-1;5;0;5;293.8406390830844;15.363249322376172;17.021657331460503;51.060376767734084;
strefa ruchu uspokojonego 20 i 30 km/h;2;51.0680602438;0;0;0;0;0;17.297564482279864;17.02561865539359;51.0588668533422;
strefa ruchu uspokojonego 20 i 30 km/h;2;51.0680602438;-1;3;0;3;51.068060243722336;17.219488142125854;17.02582590629159;51.05930693136447;
strefa ruchu uspokojonego 20 i 30 km/h;2;54.4273157265;0;0;0;0;0;16.362661383580786;17.02539395347519;51.05839866219878;
strefa ruchu uspokojonego 20 i 30 km/h;2;54.4273157265;-1;4;0;4;54.42731572797665;18.787413290015014;17.02561865539359;51.0588668533422;
strefa ruchu uspokojonego 20 i 30 km/h;2;159.54198878;0;0;0;0;0;17.221967719122805;17.02582590629159;51.05930693136447;
strefa ruchu uspokojonego 20 i 30 km/h;2;159.54198878;-1;7;0;7;159.541988779542;356.11240077371986;17.026407454766986;51.06068421879212;
strefa ruchu uspokojonego 20 i 30 km/h;2;75.1779590676;0;0;0;0;0;12.257910886434665;17.023059033079768;51.05224912612516;
strefa ruchu uspokojonego 20 i 30 km/h;2;75.1779590676;-1;3;0;3;75.17795906713653;12.263900292021981;17.02327282610124;51.05291132970619;
strefa ruchu uspokojonego 20 i 30 km/h;2;53.3592379594;0;0;0;0;0;12.001002561272458;17.023559019078764;51.05381395818747;
strefa ruchu uspokojonego 20 i 30 km/h;2;53.3592379594;-1;3;0;3;53.35923795935246;11.999091878888638;17.02370738005906;51.0542844013891;
strefa ruchu uspokojonego 20 i 30 km/h;2;37.0743209718;0;0;0;0;0;11.920554077193856;17.02295670136616;51.05192216615287;
strefa ruchu uspokojonego 20 i 30 km/h;2;37.0743209718;-1;3;0;3;37.07432097209253;11.921698311368777;17.023059033079768;51.05224912612516;
strefa ruchu uspokojonego 20 i 30 km/h;2;30.819533221;0;0;0;0;0;0.7665695264635641;17.040394404991236;51.07957141436769;
strefa ruchu uspokojonego 20 i 30 km/h;2;30.819533221;-1;3;0;3;30.81953322093979;359.8237674704851;17.040391185716345;51.07984843364097;
strefa ruchu uspokojonego 20 i 30 km/h;2;93.7160221655;0;0;0;0;0;195.14349370570494;17.05233784873078;51.12594314904138;
strefa ruchu uspokojonego 20 i 30 km/h;2;93.7160221655;-1;3;0;3;93.71602216483569;195.14692894719715;17.052004823690606;51.1251272270807;
strefa ruchu uspokojonego 20 i 30 km/h;2;118.356284762;0;0;0;0;0;201.4124805681849;17.052845064509395;51.12695649139286;
strefa ruchu uspokojonego 20 i 30 km/h;2;118.356284762;-1;7;0;7;118.35628476241146;193.46125748340506;17.05233784873078;51.12594314904138;
strefa ruchu uspokojonego 20 i 30 km/h;2;173.143764115;0;0;0;0;0;15.507931543506633;17.102248540249196;51.09860884791623;
strefa ruchu uspokojonego 20 i 30 km/h;2;173.143764115;-1;4;0;4;173.14376411402625;15.751173683640847;17.102886413363713;51.100112520430194;
strefa ruchu uspokojonego 20 i 30 km/h;2;176.26478195;0;0;0;0;0;195.6063789243099;17.103538546962046;51.101642835819206;
strefa ruchu uspokojonego 20 i 30 km/h;2;176.26478195;-1;7;0;7;176.26478195054824;195.71596545840137;17.102886413363713;51.100112520430194;
strefa ruchu uspokojonego 20 i 30 km/h;2;16.5358449624;0;0;0;0;0;195.80819227354374;17.103600071804454;51.101786340366466;
strefa ruchu uspokojonego 20 i 30 km/h;2;16.5358449624;-1;3;0;3;16.535844962935506;195.80567493568685;17.103538546962046;51.101642835819206;
strefa ruchu uspokojonego 20 i 30 km/h;2;146.47296694;0;0;0;0;0;128.77138100645763;17.056446888230926;51.136995267963506;
strefa ruchu uspokojonego 20 i 30 km/h;2;146.47296694;-1;5;0;5;146.47296693997194;129.09286986526837;17.058099456979594;51.136187475249116;
strefa ruchu uspokojonego 20 i 30 km/h;2;185.584236077;0;0;0;0;0;115.01258704091927;16.962181268048077;51.07581161785041;
strefa ruchu uspokojonego 20 i 30 km/h;2;185.584236077;-1;6;0;6;185.5842360771643;28.547669059662766;16.964205020195767;51.07574816525585;
strefa ruchu uspokojonego 20 i 30 km/h;2;99.1742495492;0;0;0;0;0;20.826422287994;17.03064989043225;51.10784854345864;
strefa ruchu uspokojonego 20 i 30 km/h;2;99.1742495492;-1;10;0;10;99.1742495496633;82.75899619315999;17.031919496935053;51.107913386861206;
strefa ruchu uspokojonego 20 i 30 km/h;2;149.600989139;0;0;0;0;0;282.1106464463034;17.0491235535754;51.139946253484524;
strefa ruchu uspokojonego 20 i 30 km/h;2;149.600989139;-1;8;0;8;149.60098913983649;352.47339008310394;17.04832872308618;51.141017457665974;
strefa ruchu uspokojonego 20 i 30 km/h;2;361.570038048;0;0;0;0;0;225.12473436148505;17.1638820009247;51.097048692852795;
strefa ruchu uspokojonego 20 i 30 km/h;2;361.570038048;-1;15;0;15;361.57003804853196;219.79430675954018;17.16066011792714;51.09452507715497;
strefa ruchu uspokojonego 20 i 30 km/h;2;57.0188555578;0;0;0;0;0;292.157198383655;17.002991743594446;51.069951787998455;
strefa ruchu uspokojonego 20 i 30 km/h;2;57.0188555578;-1;3;0;3;57.01885555831006;292.1583484436714;17.002234234445908;51.070138649450634;
strefa ruchu uspokojonego 20 i 30 km/h;2;139.190052766;0;0;0;0;0;295.26011242507946;17.004830160794434;51.06947912987117;
strefa ruchu uspokojonego 20 i 30 km/h;2;139.190052766;-1;5;0;5;139.19005276470324;293.54745980039985;17.002991743594446;51.069951787998455;
strefa ruchu uspokojonego 20 i 30 km/h;2;226.514095901;0;0;0;0;0;112.01715968797379;16.999228827601012;51.070887129164795;
strefa ruchu uspokojonego 20 i 30 km/h;2;226.514095901;-1;6;0;6;226.51409590113047;112.07208920764084;17.002234234445908;51.070138649450634;
strefa ruchu uspokojonego 20 i 30 km/h;2;9.88329177559;0;0;0;0;0;353.7608410456889;16.91876846786218;51.14031898645844;
strefa ruchu uspokojonego 20 i 30 km/h;2;9.88329177559;-1;3;0;3;9.883291775565965;355.69577564040395;16.918754421998482;51.140407373853016;
strefa ruchu uspokojonego 20 i 30 km/h;2;395.835540078;0;0;0;0;0;40.761462584070856;16.918754421998482;51.140407373853016;
strefa ruchu uspokojonego 20 i 30 km/h;2;395.835540078;-1;11;0;11;395.8355400773432;34.098485846874574;16.92216569633213;51.14320500600335;
strefa ruchu uspokojonego 20 i 30 km/h;2;247.97518773;0;0;0;0;0;293.892977877539;17.108543526596865;51.10973185712072;
strefa ruchu uspokojonego 20 i 30 km/h;2;247.97518773;-1;12;0;12;247.97518773074944;272.69321783707795;17.105230977742785;51.110482839125396;
strefa ruchu uspokojonego 20 i 30 km/h;2;163.755230793;0;0;0;0;0;131.7751690673141;16.941194291863418;51.1485325347633;
strefa ruchu uspokojonego 20 i 30 km/h;2;163.755230793;-1;4;0;4;163.75523079341238;135.38905019468314;16.942849593683725;51.14749231622373;
strefa ruchu uspokojonego 20 i 30 km/h;1;237.755247862;0;0;0;0;0;319.3442517181782;16.941194291863418;51.1485325347633;
strefa ruchu uspokojonego 20 i 30 km/h;1;237.755247862;-1;13;0;13;237.7552478621914;224.9684629722127;16.938762776555908;51.14930081724373;
strefa ruchu uspokojonego 20 i 30 km/h;2;52.7060263694;0;0;0;0;0;26.684889189156635;17.126216610379018;51.138492058953574;
strefa ruchu uspokojonego 20 i 30 km/h;2;52.7060263694;-1;1;0;1;52.70602636909254;26.684889189156635;17.126546799487326;51.13891786642251;
strefa ruchu uspokojonego 20 i 30 km/h;2;43.6106425732;0;0;0;0;0;27.14969470492679;17.12485826994547;51.13673334547702;
strefa ruchu uspokojonego 20 i 30 km/h;2;43.6106425732;-1;2;0;2;43.61064257296506;26.513174361657274;17.125132642119084;51.13708530426075;
strefa ruchu uspokojonego 20 i 30 km/h;2;186.814395067;0;0;0;0;0;9.065559481736729;17.004596106315777;51.11439339332956;
strefa ruchu uspokojonego 20 i 30 km/h;2;186.814395067;-1;4;0;4;186.8143950683438;8.049203549804078;17.004984146530234;51.1160547388746;
strefa ruchu uspokojonego 20 i 30 km/h;2;127.537561842;0;0;0;0;0;13.112040999685993;17.123453783629955;51.15775862438156;
strefa ruchu uspokojonego 20 i 30 km/h;2;127.537561842;-1;9;0;9;127.5375618407126;51.028360859871015;17.124134814936088;51.15881279110244;
strefa ruchu uspokojonego 20 i 30 km/h;2;35.6627686678;0;0;0;0;0;15.593362928766936;16.97824109062543;51.07472875305837;
strefa ruchu uspokojonego 20 i 30 km/h;2;35.6627686678;-1;2;0;2;35.6627686674706;15.594424909225928;16.97837107170642;51.07503868805201;
strefa ruchu uspokojonego 20 i 30 km/h;2;80.5450885245;0;0;0;0;0;113.75178908481021;16.977136368850914;51.07492597333734;
strefa ruchu uspokojonego 20 i 30 km/h;2;80.5450885245;-1;5;0;5;80.54508852407918;104.68649781349546;16.97824109062543;51.07472875305837;
strefa ruchu uspokojonego 20 i 30 km/h;2;33.4866867244;0;0;0;0;0;76.15603464586799;16.976670289351787;51.07496567426529;
strefa ruchu uspokojonego 20 i 30 km/h;2;33.4866867244;-1;5;0;5;33.48668672499323;103.46917064769748;16.977136368850914;51.07492597333734;
strefa ruchu uspokojonego 20 i 30 km/h;2;62.8374096535;0;0;0;0;0;174.47224762108843;16.977037584352455;51.075487374642044;
strefa ruchu uspokojonego 20 i 30 km/h;2;62.8374096535;-1;3;0;3;62.83740965348714;174.4722981571127;16.977136368850914;51.07492597333734;
strefa ruchu uspokojonego 20 i 30 km/h;2;102.361012037;0;0;0;0;0;105.04998663337052;17.083334303792185;51.050627832540144;
strefa ruchu uspokojonego 20 i 30 km/h;2;102.361012037;-1;15;0;15;102.36101203676046;108.56846882819875;17.084372225318994;51.05007393789478;
strefa ruchu uspokojonego 20 i 30 km/h;2;37.6294995653;0;0;0;0;0;69.26737173290331;17.062735076628016;51.11404865697713;
strefa ruchu uspokojonego 20 i 30 km/h;2;37.6294995653;-1;4;0;4;37.62949956531022;73.31516697487794;17.063238564932316;51.114166410988034;
strefa ruchu uspokojonego 20 i 30 km/h;2;21.0734522561;0;0;0;0;0;73.18014737436346;17.063238564932316;51.114166410988034;
strefa ruchu uspokojonego 20 i 30 km/h;2;21.0734522561;-1;3;0;3;21.07345225600906;77.86537387961984;17.063531711341902;51.11420915867449;
strefa ruchu uspokojonego 20 i 30 km/h;2;94.2881887704;0;0;0;0;0;84.7013380515598;17.063531711341902;51.11420915867449;
strefa ruchu uspokojonego 20 i 30 km/h;2;94.2881887704;-1;4;0;4;94.28818877046471;81.7373506831851;17.064866488003894;51.114318700342025;
strefa ruchu uspokojonego 20 i 30 km/h;2;15.1292440327;0;0;0;0;0;81.32092473849028;17.064866488003894;51.114318700342025;
strefa ruchu uspokojonego 20 i 30 km/h;2;15.1292440327;-1;1;0;1;15.129244032876036;81.32092473849028;17.06507964262109;51.11434092823048;
strefa ruchu uspokojonego 20 i 30 km/h;2;24.9768635103;0;0;0;0;0;74.09431612730698;17.06507964262109;51.11434092823048;
strefa ruchu uspokojonego 20 i 30 km/h;2;24.9768635103;-1;3;0;3;24.97686350989909;72.3347109840807;17.06542007775568;51.11440785390784;
strefa ruchu uspokojonego 20 i 30 km/h;2;116.408750191;0;0;0;0;0;72.32863559801642;17.06542007775568;51.11440785390784;
strefa ruchu uspokojonego 20 i 30 km/h;2;116.408750191;-1;5;0;5;116.4087501912032;91.58168528497838;17.06699220101086;51.114730363461085;
droga dla rowerow;2;151.705174394;0;0;0;0;0;73.66785942715792;17.06156544967822;51.112103405187604;
droga dla rowerow;2;151.705174394;-1;13;0;13;151.7051743941359;66.3253938994443;17.063554142575033;51.1126422351215;
droga dla rowerow;2;4.71674715503;0;0;0;0;0;66.32436626490839;17.063554142575033;51.1126422351215;
droga dla rowerow;2;4.71674715503;-1;2;0;2;4.716747155308661;64.02656897766764;17.063615278206584;51.11266002085212;
droga dla rowerow;2;23.2613170351;0;0;0;0;0;64.02267055758229;17.063615278206584;51.11266002085212;
droga dla rowerow;2;23.2613170351;-1;4;0;4;23.261317035045998;66.62558925212888;17.063902769355327;51.1127633010727;
droga dla rowerow;2;140.484579413;0;0;0;0;0;68.73839070636033;17.063902769355327;51.1127633010727;
droga dla rowerow;2;140.484579413;-1;16;0;16;140.48457941249407;38.077159400810345;17.06569416946756;51.11331073333462;
strefa ruchu uspokojonego 20 i 30 km/h;2;93.1268395918;0;0;0;0;0;110.33260403685915;16.88525242629943;51.13739244569228;
strefa ruchu uspokojonego 20 i 30 km/h;2;93.1268395918;-1;3;0;3;93.12683959138913;110.48383885718015;16.886506532857446;51.13711276592058;
strefa ruchu uspokojonego 20 i 30 km/h;2;113.580284287;0;0;0;0;0;25.289418676263768;17.108775109877353;51.16689850058225;
strefa ruchu uspokojonego 20 i 30 km/h;2;113.580284287;-1;9;0;9;113.58028428702632;48.96031183051836;17.109839087740742;51.167648762531236;
strefa ruchu uspokojonego 20 i 30 km/h;2;92.1811347845;0;0;0;0;0;111.15125613877704;16.884924495180027;51.13679232847327;
strefa ruchu uspokojonego 20 i 30 km/h;2;92.1811347845;-1;3;0;3;92.18113478479722;97.42993594892111;16.886163855669203;51.136515604265156;
strefa ruchu uspokojonego 20 i 30 km/h;2;276.461549304;0;0;0;0;0;349.47111467738335;17.04022177397345;51.136372993117206;
strefa ruchu uspokojonego 20 i 30 km/h;2;276.461549304;-1;5;0;5;276.461549304316;349.69641205370226;17.03946398247948;51.13881190704433;
strefa ruchu uspokojonego 20 i 30 km/h;2;65.0155878865;0;0;0;0;0;281.3367527414802;17.132632831624864;51.1612233705452;
strefa ruchu uspokojonego 20 i 30 km/h;2;65.0155878865;-1;5;0;5;65.01558788686268;287.7172362875333;17.131744282768025;51.16138356198836;
strefa ruchu uspokojonego 20 i 30 km/h;2;55.9874650211;0;0;0;0;0;14.026665981344307;17.131744282768025;51.16138356198836;
strefa ruchu uspokojonego 20 i 30 km/h;2;55.9874650211;-1;3;0;3;55.98746502013347;15.081621956817816;17.131934459220435;51.16187239662284;
strefa ruchu uspokojonego 20 i 30 km/h;2;20.1556773737;0;0;0;0;0;286.4789988701356;17.131744282768025;51.16138356198836;
strefa ruchu uspokojonego 20 i 30 km/h;2;20.1556773737;-1;2;0;2;20.155677373484046;286.4880761891988;17.13146704572209;51.161432924157836;
strefa ruchu uspokojonego 20 i 30 km/h;2;273.654175528;0;0;0;0;0;182.34656125823832;17.08568877940665;51.11948657034192;
strefa ruchu uspokojonego 20 i 30 km/h;2;273.654175528;-1;16;0;16;273.6541755266393;177.88482927247736;17.084813175328957;51.1171074319021;
strefa ruchu uspokojonego 20 i 30 km/h;2;288.813046312;0;0;0;0;0;171.0491088417731;16.961386138425876;51.1089198847416;
strefa ruchu uspokojonego 20 i 30 km/h;2;288.813046312;-1;12;0;12;288.81304631302305;164.23711563446966;16.962346650615427;51.10639704606891;
strefa ruchu uspokojonego 20 i 30 km/h;2;284.666605379;0;0;0;0;0;341.36902149631624;16.963670990494236;51.10397801940727;
strefa ruchu uspokojonego 20 i 30 km/h;2;284.666605379;-1;7;0;7;284.66660537814016;343.34911211324373;16.962346650615427;51.10639704606891;
trasa na walach;2;1093.31268889;0;0;0;0;0;65.89939925325983;16.989600152457637;51.13259702743705;
trasa na walach;2;1093.31268889;-1;40;0;40;1093.312688889602;323.99105623290956;16.979305313992086;51.139321927406165;
strefa ruchu uspokojonego 20 i 30 km/h;2;130.999967759;0;0;0;0;0;92.04817598242681;17.00183863660217;51.09758700785268;
strefa ruchu uspokojonego 20 i 30 km/h;2;130.999967759;-1;10;0;10;130.99996775929418;110.6908079995342;17.003657775569536;51.09734762084346;
strefa ruchu uspokojonego 20 i 30 km/h;2;121.284009088;0;0;0;0;0;124.34609739839482;17.006325147424;51.0958684524229;
strefa ruchu uspokojonego 20 i 30 km/h;2;121.284009088;-1;7;0;7;121.28400908895384;117.20862775324198;17.007849265079223;51.095355290338816;
strefa ruchu uspokojonego 20 i 30 km/h;2;98.2418214007;0;0;0;0;0;114.15917927759966;17.003657775569536;51.09734762084346;
strefa ruchu uspokojonego 20 i 30 km/h;2;98.2418214007;-1;9;0;9;98.24182140048254;136.09315915175148;17.004801444680467;51.09685546493;
strefa ruchu uspokojonego 20 i 30 km/h;2;153.641677721;0;0;0;0;0;143.82568026364376;17.004801444680467;51.09685546493;
strefa ruchu uspokojonego 20 i 30 km/h;2;153.641677721;-1;7;0;7;153.6416777199969;129.97615806913063;17.006325147424;51.0958684524229;
strefa ruchu uspokojonego 20 i 30 km/h;2;184.764682452;0;0;0;0;0;298.75037156435;17.010230932902534;51.09464280549411;
strefa ruchu uspokojonego 20 i 30 km/h;2;184.764682452;-1;6;0;6;184.7646824518197;298.2181384288856;17.007849265079223;51.095355290338816;
strefa ruchu uspokojonego 20 i 30 km/h;2;60.9778213749;0;0;0;0;0;27.252105787699453;17.045974107341156;51.14293119062103;
strefa ruchu uspokojonego 20 i 30 km/h;2;60.9778213749;-1;3;0;3;60.97782137508055;1.7349593052020678;17.046045417864377;51.14347063815477;
strefa ruchu uspokojonego 20 i 30 km/h;2;65.9548093422;0;0;0;0;0;2.634663142221179;17.046045417864377;51.14347063815477;
strefa ruchu uspokojonego 20 i 30 km/h;2;65.9548093422;-1;3;0;3;65.95480934293901;3.3541673255511153;17.046084213010186;51.14406298510863;
strefa ruchu uspokojonego 20 i 30 km/h;2;65.3647327807;0;0;0;0;0;107.20570936992011;17.086037605958985;51.05491270849312;
strefa ruchu uspokojonego 20 i 30 km/h;2;65.3647327807;-1;3;0;3;65.36473278072614;107.20995893160382;17.086931505063458;51.05474586038654;
strefa ruchu uspokojonego 20 i 30 km/h;2;59.0036080552;0;0;0;0;0;106.83061424307661;17.086931505063458;51.05474586038654;
strefa ruchu uspokojonego 20 i 30 km/h;2;59.0036080552;-1;4;0;4;59.00360805540052;100.88668052130618;17.08774182768227;51.05460364131676;
strefa ruchu uspokojonego 20 i 30 km/h;2;59.9222013221;0;0;0;0;0;107.12149719441068;17.085217776084203;51.055064900886265;
strefa ruchu uspokojonego 20 i 30 km/h;2;59.9222013221;-1;3;0;3;59.922201322246316;107.13030153381088;17.086037605958985;51.05491270849312;
strefa ruchu uspokojonego 20 i 30 km/h;2;358.982865895;0;0;0;0;0;222.53142554436474;17.110681974467173;51.14973785276004;
strefa ruchu uspokojonego 20 i 30 km/h;2;358.982865895;-1;16;0;16;358.98286589441926;337.7123217414237;17.10610582244957;51.14854104573965;
strefa ruchu uspokojonego 20 i 30 km/h;2;44.2819790779;0;0;0;0;0;68.80270848138109;16.988436908762726;51.079876382488514;
strefa ruchu uspokojonego 20 i 30 km/h;2;44.2819790779;-1;1;0;1;44.281979078744946;68.80270848138109;16.98902287539144;51.080025391222605;
strefa ruchu uspokojonego 20 i 30 km/h;2;86.6404187594;0;0;0;0;0;68.80269831832898;16.98902287539144;51.080025391222605;
strefa ruchu uspokojonego 20 i 30 km/h;2;86.6404187594;-1;1;0;1;86.64041875914782;68.80269831832898;16.990169366090527;51.08031692766919;
strefa ruchu uspokojonego 20 i 30 km/h;2;40.2865966431;0;0;0;0;0;281.7881832984419;16.992535795449417;51.08054635270002;
strefa ruchu uspokojonego 20 i 30 km/h;2;40.2865966431;-1;2;0;2;40.286596642711736;281.78736133152927;16.991971457491694;51.08061547348337;
strefa ruchu uspokojonego 20 i 30 km/h;2;70.5060264056;0;0;0;0;0;292.6722641992079;17.002264106415208;51.07364775536905;
strefa ruchu uspokojonego 20 i 30 km/h;2;70.5060264056;-1;3;0;3;70.50602640615479;292.67016429651994;17.00133065111728;51.073884072116606;
strefa ruchu uspokojonego 20 i 30 km/h;2;58.4148520585;0;0;0;0;0;281.5614487656117;17.00304500027719;51.0734690220837;
strefa ruchu uspokojonego 20 i 30 km/h;2;58.4148520585;-1;4;0;4;58.414852058477976;293.007647723494;17.002264106415208;51.07364775536905;
strefa ruchu uspokojonego 20 i 30 km/h;2;66.4296590098;0;0;0;0;0;292.7841504896863;17.00133065111728;51.073884072116606;
strefa ruchu uspokojonego 20 i 30 km/h;2;66.4296590098;-1;3;0;3;66.42965900909002;292.7887411388002;17.000451867468986;51.0741078317508;
strefa ruchu uspokojonego 20 i 30 km/h;2;64.2970255444;0;0;0;0;0;292.86178937943043;16.99960932915936;51.07432193432959;
strefa ruchu uspokojonego 20 i 30 km/h;2;64.2970255444;-1;3;0;3;64.29702554403295;292.8602676514862;16.99875919445673;51.0745392021007;
strefa ruchu uspokojonego 20 i 30 km/h;2;46.9346719418;0;0;0;0;0;294.8412381762965;17.003669416357013;51.073320486069086;
strefa ruchu uspokojonego 20 i 30 km/h;2;46.9346719418;-1;4;0;4;46.93467194209491;284.98777839456585;17.00304500027719;51.0734690220837;
strefa ruchu uspokojonego 20 i 30 km/h;2;158.245799404;0;0;0;0;0;41.86171236426923;16.940599003123495;51.09543759418394;
strefa ruchu uspokojonego 20 i 30 km/h;2;158.245799404;-1;6;0;6;158.2457994055174;40.79316880468959;16.942085330457633;51.096508717550996;
strefa ruchu uspokojonego 20 i 30 km/h;2;77.4115835722;0;0;0;0;0;130.08084539846024;16.939528182733685;51.09467392274062;
strefa ruchu uspokojonego 20 i 30 km/h;2;77.4115835722;-1;3;0;3;77.41158357231572;135.05568100972766;16.940354405847383;51.09421218416647;
strefa ruchu uspokojonego 20 i 30 km/h;2;57.7748577324;0;0;0;0;0;312.2809603395663;16.94121710076835;51.09509377010041;
strefa ruchu uspokojonego 20 i 30 km/h;2;57.7748577324;-1;1;0;1;57.77485773182917;312.2809603395663;16.940599003123495;51.09543759418394;
strefa ruchu uspokojonego 20 i 30 km/h;2;190.988320243;0;0;0;0;0;40.80827413255555;16.99779610149152;51.07478899117351;
strefa ruchu uspokojonego 20 i 30 km/h;2;190.988320243;-1;7;0;7;190.98832024237254;29.355870961347495;16.998961165257708;51.076338246858704;
strefa ruchu uspokojonego 20 i 30 km/h;2;112.273493502;0;0;0;0;0;187.553582280148;17.02071175714551;51.13626566200545;
strefa ruchu uspokojonego 20 i 30 km/h;2;112.273493502;-1;5;0;5;112.27349350142104;225.2228433141135;17.019696131119975;51.13549706810704;
strefa ruchu uspokojonego 20 i 30 km/h;1;62.0374121351;0;0;0;0;0;228.41922157343475;17.019696131119975;51.13549706810704;
strefa ruchu uspokojonego 20 i 30 km/h;1;62.0374121351;-1;3;0;3;62.03741213543547;222.08704524007518;17.019104670727444;51.13508210816217;
strefa ruchu uspokojonego 20 i 30 km/h;2;25.9009922976;0;0;0;0;0;222.77828464971054;17.019104670727444;51.13508210816217;
strefa ruchu uspokojonego 20 i 30 km/h;2;25.9009922976;-1;1;0;1;25.900992297559913;222.77828464971054;17.018856987034315;51.134909127945136;
strefa ruchu uspokojonego 20 i 30 km/h;2;118.054582614;0;0;0;0;0;195.3225109548576;17.008760974021616;51.0885797017372;
strefa ruchu uspokojonego 20 i 30 km/h;2;118.054582614;-1;6;0;6;118.05458261374383;205.6900516624632;17.008176901286433;51.08758802491427;
strefa ruchu uspokojonego 20 i 30 km/h;2;58.8133712481;0;0;0;0;0;216.86989764248273;17.110460678237153;51.14682875846951;
strefa ruchu uspokojonego 20 i 30 km/h;2;58.8133712481;-1;5;0;5;58.81337124750485;216.4588780746228;17.109858040233046;51.14646835000669;
strefa ruchu uspokojonego 20 i 30 km/h;2;115.668556199;0;0;0;0;0;323.03591487342607;17.111444554436158;51.14717950129642;
strefa ruchu uspokojonego 20 i 30 km/h;2;115.668556199;-1;4;0;4;115.6685561993;310.7140452599865;17.11019225944525;51.14785644454001;
strefa ruchu uspokojonego 20 i 30 km/h;2;26.1079434299;0;0;0;0;0;173.93012129214597;17.106254878300078;51.14693174313035;
strefa ruchu uspokojonego 20 i 30 km/h;2;26.1079434299;-1;4;0;4;26.107943430021678;126.52023765169851;17.106451901357904;51.146750103369655;
strefa ruchu uspokojonego 20 i 30 km/h;2;79.8880016341;0;0;0;0;0;126.51475356185134;17.106451901357904;51.146750103369655;
strefa ruchu uspokojonego 20 i 30 km/h;2;79.8880016341;-1;3;0;3;79.88800163326354;128.06953359799414;17.10736445583918;51.14631863967033;
strefa ruchu uspokojonego 20 i 30 km/h;2;50.8942538992;0;0;0;0;0;168.36513516623205;17.0022639572938;51.12161579039812;
strefa ruchu uspokojonego 20 i 30 km/h;2;50.8942538992;-1;3;0;3;50.89425389950866;169.44875541395027;17.002409840901873;51.1211676311722;
strefa ruchu uspokojonego 20 i 30 km/h;2;42.2365538627;0;0;0;0;0;2.3695080641829;17.00097529826654;51.118794257862525;
strefa ruchu uspokojonego 20 i 30 km/h;2;42.2365538627;-1;3;0;3;42.23655386264281;7.69359810010943;17.00101355630184;51.119172763404706;
strefa ruchu uspokojonego 20 i 30 km/h;2;48.6129187228;0;0;0;0;0;7.67715042222064;17.00101355630184;51.119172763404706;
strefa ruchu uspokojonego 20 i 30 km/h;2;48.6129187228;-1;3;0;3;48.61291872281921;9.878242848822621;17.001122833215653;51.119604285532816;
strefa ruchu uspokojonego 20 i 30 km/h;2;63.4148116674;0;0;0;0;0;25.8511954838323;17.001358449974834;51.12020225204567;
strefa ruchu uspokojonego 20 i 30 km/h;2;63.4148116674;-1;4;0;4;63.41481166726315;38.49853957600296;17.001768588807288;51.120708457839406;
strefa ruchu uspokojonego 20 i 30 km/h;2;77.1179392804;0;0;0;0;0;42.46732759611489;17.001768588807288;51.120708457839406;
strefa ruchu uspokojonego 20 i 30 km/h;2;77.1179392804;-1;11;0;11;77.11793928120755;349.46761461783143;17.002409840901873;51.1211676311722;
strefa ruchu uspokojonego 20 i 30 km/h;2;5.87598544927;0;0;0;0;0;2.360370267370587;17.000972980428724;51.11874145953062;
strefa ruchu uspokojonego 20 i 30 km/h;2;5.87598544927;-1;1;0;1;5.8759854485964675;2.360370267370587;17.00097529826654;51.118794257862525;
strefa ruchu uspokojonego 20 i 30 km/h;2;68.628950058;0;0;0;0;0;8.844129556025676;17.001122833215653;51.119604285532816;
strefa ruchu uspokojonego 20 i 30 km/h;2;68.628950058;-1;5;0;5;68.628950057602;16.87033205434453;17.001358449974834;51.12020225204567;
strefa ruchu uspokojonego 20 i 30 km/h;2;138.415050808;0;0;0;0;0;175.98526110666725;17.00101362564116;51.118436417666985;
strefa ruchu uspokojonego 20 i 30 km/h;2;138.415050808;-1;3;0;3;138.4150508070871;176.0434371924157;17.001177323828767;51.117196495615545;
strefa ruchu uspokojonego 20 i 30 km/h;2;118.050081535;0;0;0;0;0;15.378163086513899;16.942414590166962;51.121988627583455;
strefa ruchu uspokojonego 20 i 30 km/h;2;118.050081535;-1;3;0;3;118.05008153591545;14.736831705852422;16.942826955043206;51.123017518110814;
